food_id,food_item,calories,carbs,protein,fat,glycemic_index,meal_type,culture,estimated_weight_g
f1860,Millet with lentils and cabbage,417.7342256,102,20.6,20.4,56,Breakfast,Sri Lankan,321
f1861,Kurakkan with lean beef and beans,777.6768642,24.2,33.3,71.64,48,Dinner,Sri Lankan,598
f1862,Millet with grilled fish and cucumber,593.1166348,43.3,47.9,41.1,58,Snack,Sri Lankan,456
f1863,Quinoa with grilled fish and onion,738.9579348,95.22,43.8,27.12,44,Dinner,Sri Lankan,568
f1864,Barley with lean beef and cucumber,687.1892928,99.9,47.1,18.66,58,Dinner,Sri Lankan,528
f1865,Millet with lentils and cabbage,828.7284894,89.5,25.7,59.82,47,Breakfast,Sri Lankan,637
f1866,Bread with skinless chicken and onion,852.8202678,96.9,37.1,58.68,46,Breakfast,Sri Lankan,655
f1867,Barley with lean beef and carrot,825.1434036,75.18,57.6,42.66,40,Snack,Sri Lankan,634
f1868,Quinoa with mung beans and beans,779.9713194,57.78,22.9,55.26,36,Breakfast,Sri Lankan,600
f1869,Millet with grilled fish and cabbage,406.1185468,41.1,40.4,22.92,49,Snack,Sri Lankan,312
f1870,Kurakkan with mung beans and cucumber,320.9847036,14.6,26.5,15.5,53,Dinner,Sri Lankan,247
f1871,Quinoa with tofu and beans,411.7112811,19.62,26.4,30.06,56,Lunch,Sri Lankan,316
f1872,Kurakkan with lentils and carrot,398.1835564,34.2,8.7,23.3,53,Breakfast,Sri Lankan,306
f1873,Kurakkan with tofu and tomato,516.2523901,20.4,32.1,18.6,48,Dinner,Sri Lankan,397
f1874,Kurakkan with lentils and onion,549.7131931,57.1,19.8,24.7,49,Dinner,Sri Lankan,423
f1875,Barley with skinless chicken and beans,785.4206502,84.3,39.4,38.58,55,Dinner,Sri Lankan,604
f1876,Quinoa with mung beans and beans,531.0229445,71.64,38.5,26.3,45,Lunch,Sri Lankan,408
f1877,Barley with lentils and carrot,610.755258,64.38,32.7,28.68,40,Dinner,Sri Lankan,469
f1878,Bread with egg and cabbage,921.367113,97.2,17,71.7,51,Snack,Sri Lankan,708
f1879,Millet with mung beans and carrot,897.992352,109.3,17.4,64.8,54,Snack,Sri Lankan,690
f1880,Millet with fish and cucumber,462.332696,134.7,26.7,9.8,58,Breakfast,Sri Lankan,355
f1881,Millet with egg and tomato,418.3078394,34.9,60.7,20.58,49,Breakfast,Sri Lankan,321
f1882,Kurakkan with beef and cucumber,563.3365201,68,23,20,52,Lunch,Sri Lankan,433
f1883,Bread with mung beans and cucumber,582.0745698,24.9,19.6,53.28,52,Breakfast,Sri Lankan,447
f1884,Kurakkan with lentils and tomato,419.8852772,107.7,26.1,14.8,52,Lunch,Sri Lankan,322
f1885,Millet with skinless chicken and tomato,841.7782026,149.6,61.6,35.4,50,Dinner,Sri Lankan,647
f1886,Bread with egg and cabbage,427.1988528,66.9,43.1,28.5,54,Dinner,Sri Lankan,328
f1887,Bread with lentils and tomato,841.9216062,177.7,37,34.62,48,Lunch,Sri Lankan,647
f1888,Quinoa with skinless chicken and onion,551.959847,44.04,64.9,24,40,Lunch,Sri Lankan,424
f1889,Millet with skinless chicken and carrot,947.4665394,84.6,29.2,73.74,51,Snack,Sri Lankan,729
f1890,Kurakkan with skinless chicken and onion,573.9005736,23.8,91.3,32.46,46,Dinner,Sri Lankan,441
f1891,Quinoa with lentils and beans,401.3862332,72.3,17.6,10.8,36,Dinner,Sri Lankan,309
f1892,Millet with fish and tomato,366.1089866,65.4,37.6,19.9,48,Snack,Sri Lankan,281
f1893,Quinoa with egg and carrot,480.6883365,43.44,64.3,26.5,41,Dinner,Sri Lankan,369
f1894,Quinoa with mung beans and cucumber,780.114723,28.86,16.8,69.78,60,Snack,Sri Lankan,600
f1895,Bread with lean beef and carrot,750.4302102,33.4,48.7,61.2,55,Breakfast,Sri Lankan,577
f1896,Barley with tofu and carrot,676.864245,83.64,46.4,23.46,39,Breakfast,Sri Lankan,520
f1897,Millet with tofu and onion,533.460803,89.5,33.7,18.06,48,Snack,Sri Lankan,410
f1898,Quinoa with tofu and carrot,440.9655832,53.46,22.9,29.6,58,Snack,Sri Lankan,339
f1899,Barley with tofu and carrot,857.2657746,95.4,30.8,43.26,36,Lunch,Sri Lankan,659
f1900,Kurakkan with egg and tomato,510.0382409,47.7,30.4,19.7,52,Lunch,Sri Lankan,392
f1901,Millet with egg and onion,569.3116635,136.1,33,26.4,55,Breakfast,Sri Lankan,438
f1902,Bread with mung beans and onion,386.042065,82.4,17.7,25.1,58,Breakfast,Sri Lankan,297
f1903,Millet with mung beans and cabbage,486.1376673,81.7,37.5,20.82,57,Dinner,Sri Lankan,373
f1904,Quinoa with skinless chicken and onion,691.491396,103.26,37.3,18.54,35,Snack,Sri Lankan,532
f1905,Kurakkan with mung beans and cabbage,340.1051625,49.5,17.3,6.5,58,Breakfast,Sri Lankan,262
f1906,Barley with lentils and beans,364.6749522,47.16,23.6,14.8,48,Dinner,Sri Lankan,280
f1907,Kurakkan with egg and tomato,574.3307839,67.5,10.1,28.1,46,Lunch,Sri Lankan,442
f1908,Quinoa with skinless chicken and onion,621.510516,46.02,58.2,32.64,39,Dinner,Sri Lankan,478
f1909,Quinoa with grilled fish and beans,796.4627154,82.62,56.9,36.12,42,Snack,Sri Lankan,612
f1910,Quinoa with lentils and beans,1067.208413,92.46,16.5,73.8,50,Breakfast,Sri Lankan,820
f1911,Quinoa with tofu and onion,549.9521989,45.54,26.1,13.6,48,Dinner,Sri Lankan,423
f1912,Bread with beef and cucumber,567.5908222,116.5,48.9,28.9,53,Breakfast,Sri Lankan,436
f1913,Barley with egg and carrot,592.8298279,47.58,61.8,26.22,41,Snack,Sri Lankan,456
f1914,Millet with egg and cucumber,766.491396,89.1,26.3,53.52,47,Lunch,Sri Lankan,589
f1915,Millet with tofu and cabbage,544.2160612,76.7,20,13.9,58,Breakfast,Sri Lankan,419
f1916,Millet with lentils and tomato,775.8126198,143.7,50.3,33.24,53,Breakfast,Sri Lankan,597
f1917,Kurakkan with grilled fish and onion,545.0764819,100.1,25.3,25.32,48,Lunch,Sri Lankan,419
f1918,Kurakkan with fish and onion,575.2868069,38.2,42.7,26,48,Dinner,Sri Lankan,443
f1919,Bread with grilled fish and beans,559.8470363,69.9,57.9,27.78,60,Lunch,Sri Lankan,430
f1920,Millet with grilled fish and beans,744.5506692,84.4,25.1,52.98,53,Dinner,Sri Lankan,573
f1921,Bread with skinless chicken and cabbage,908.4608028,181.3,34.6,42.3,55,Breakfast,Sri Lankan,699
f1922,Kurakkan with mung beans and carrot,286.5678776,15.4,7.5,19.6,48,Lunch,Sri Lankan,220
f1923,Bread with chicken and tomato,418.8814532,103.1,31.5,14.1,53,Snack,Sri Lankan,322
f1924,Quinoa with grilled fish and tomato,859.4168262,100.56,50,34.56,55,Dinner,Sri Lankan,661
f1925,Kurakkan with skinless chicken and carrot,662.5239006,141.4,16.6,31.32,49,Dinner,Sri Lankan,509
f1926,Barley with mung beans and beans,573.4703633,81.24,14.8,21.96,54,Breakfast,Sri Lankan,441
f1927,Barley with mung beans and beans,612.4760994,24.72,12.6,53.94,42,Dinner,Sri Lankan,471
f1928,Millet with egg and cucumber,671.128107,140,44.7,24,54,Dinner,Sri Lankan,516
f1929,Kurakkan with grilled fish and onion,749.4263862,30,28,68.22,52,Breakfast,Sri Lankan,576
f1930,Millet with grilled fish and cabbage,382.7437859,48.6,27.5,20.76,53,Dinner,Sri Lankan,294
f1931,Kurakkan with lean beef and tomato,801.0516252,22.9,46.4,70.98,49,Lunch,Sri Lankan,616
f1932,Millet with grilled fish and cabbage,502.1988528,94.3,33.1,21.36,53,Dinner,Sri Lankan,386
f1933,Kurakkan with egg and cabbage,320.5066922,23.4,17.4,16,49,Lunch,Sri Lankan,247
f1934,Kurakkan with grilled fish and beans,522.2753346,77.3,42.3,25.86,55,Lunch,Sri Lankan,402
f1935,Kurakkan with egg and cabbage,597.9923518,63.9,24.5,26.9,49,Dinner,Sri Lankan,460
f1936,Bread with skinless chicken and cabbage,994.6462716,103.9,39.6,72,54,Breakfast,Sri Lankan,765
f1937,Quinoa with mung beans and cucumber,716.3001912,10.86,10.7,72.78,38,Dinner,Sri Lankan,550
f1938,Quinoa with egg and cabbage,599.8565966,88.92,45.3,22.5,55,Dinner,Sri Lankan,461
f1939,Kurakkan with mung beans and carrot,372.2753346,64.3,15.8,19.92,51,Lunch,Sri Lankan,286
f1940,Bread with lean beef and carrot,731.500956,131.4,48.5,32.64,49,Dinner,Sri Lankan,562
f1941,Barley with mung beans and carrot,462.9063098,87.84,17.6,10.3,54,Snack,Sri Lankan,355
f1942,Quinoa with egg and carrot,553.250478,52.56,54.3,21.48,44,Lunch,Sri Lankan,425
f1943,Barley with fish and cabbage,542.4952199,66.54,52.7,26.9,41,Breakfast,Sri Lankan,417
f1944,Quinoa with grilled fish and tomato,748.5659658,61.92,67.1,36.06,45,Breakfast,Sri Lankan,576
f1945,Millet with tofu and tomato,377.4378585,67,43.5,17.7,53,Dinner,Sri Lankan,290
f1946,Kurakkan with mung beans and carrot,473.9483748,37.1,22,24.4,55,Dinner,Sri Lankan,365
f1947,Bread with grilled fish and beans,966.1089864,126.6,29.9,64.14,47,Breakfast,Sri Lankan,743
f1948,Kurakkan with lentils and carrot,493.4512428,103.8,21.7,20.76,51,Lunch,Sri Lankan,379
f1949,Bread with tofu and beans,926.24283,79.9,39.1,70.8,51,Dinner,Sri Lankan,712
f1950,Bread with mung beans and carrot,811.2332694,66.8,23.5,66.24,58,Dinner,Sri Lankan,624
f1951,Kurakkan with lean beef and tomato,543.7858508,16.2,79.1,34.44,47,Dinner,Sri Lankan,418
f1952,Barley with skinless chicken and beans,720.6022944,71.16,41.1,32.46,51,Lunch,Sri Lankan,554
f1953,Quinoa with chicken and cucumber,431.3575526,54.54,39.5,19.3,47,Snack,Sri Lankan,331
f1954,Kurakkan with lean beef and cucumber,597.8489484,6.9,28.1,57.66,60,Lunch,Sri Lankan,459
f1955,Quinoa with egg and cucumber,578.3460803,65.4,64.3,27.8,39,Dinner,Sri Lankan,444
f1956,Bread with egg and carrot,648.0401532,136.2,25.5,25.8,48,Snack,Sri Lankan,498
f1957,Kurakkan with beef and beans,413.001912,22.8,31.1,21,59,Breakfast,Sri Lankan,318
f1958,Barley with egg and beans,773.5181646,96.36,45.4,31.14,41,Breakfast,Sri Lankan,595
f1959,Bread with skinless chicken and tomato,578.7762907,90.4,63.1,23.52,51,Breakfast,Sri Lankan,445
f1960,Quinoa with lentils and beans,588.0975143,88.14,28.1,29.7,57,Dinner,Sri Lankan,452
f1961,Barley with lentils and cucumber,722.4665394,89.46,29,29.88,50,Lunch,Sri Lankan,555
f1962,Kurakkan with fish and cabbage,497.8489484,38.4,26.6,24.1,60,Breakfast,Sri Lankan,383
f1963,Bread with beef and cabbage,549.4741874,65.5,41.5,11.3,54,Breakfast,Sri Lankan,423
f1964,Bread with tofu and cabbage,480.2581262,67.4,44.5,22.8,58,Lunch,Sri Lankan,369
f1965,Kurakkan with lentils and cabbage,487.332696,54.8,22.4,17.4,56,Breakfast,Sri Lankan,375
f1966,Kurakkan with lentils and cabbage,521.2715105,39.4,9.7,44.88,49,Breakfast,Sri Lankan,400
f1967,Quinoa with lentils and onion,936.8546844,88.56,24.7,57.36,59,Snack,Sri Lankan,720
f1968,Millet with egg and carrot,839.7705546,45.4,11.6,78.66,57,Breakfast,Sri Lankan,646
f1969,Quinoa with lean beef and carrot,796.8929256,42.24,63.3,51.42,39,Dinner,Sri Lankan,613
f1970,Barley with skinless chicken and tomato,770.7934992,33.78,36.5,60.72,55,Dinner,Sri Lankan,592
f1971,Kurakkan with skinless chicken and beans,367.1128107,46.9,23.5,22.02,51,Lunch,Sri Lankan,282
f1972,Kurakkan with egg and carrot,581.3575526,74.4,62.2,27.78,52,Dinner,Sri Lankan,447
f1973,Bread with fish and carrot,478.9674952,107.6,30.9,23.7,46,Lunch,Sri Lankan,368
f1974,Quinoa with chicken and carrot,469.6462715,27.12,45.1,9.6,59,Snack,Sri Lankan,361
f1975,Bread with skinless chicken and onion,688.9101336,124.2,52.3,28.26,55,Snack,Sri Lankan,529
f1976,Quinoa with skinless chicken and carrot,890.3919696,76.38,20.9,59.16,59,Snack,Sri Lankan,685
f1977,Barley with grilled fish and tomato,1417.686424,48.9,20.9,130.98,44,Dinner,Sri Lankan,1090
f1978,Barley with lentils and carrot,497.3231357,72.12,38.8,19.4,52,Snack,Sri Lankan,382
f1979,Millet with mung beans and carrot,318.1166348,48,9.1,7.7,52,Breakfast,Sri Lankan,245
f1980,Quinoa with egg and cucumber,593.2122371,37.98,24.2,25.4,50,Breakfast,Sri Lankan,456
f1981,Kurakkan with lean beef and tomato,793.0210326,86.3,49.1,50.46,57,Lunch,Sri Lankan,610
f1982,Millet with mung beans and beans,442.6864245,34.6,43.5,26.52,45,Breakfast,Sri Lankan,340
f1983,Bread with egg and beans,992.0650098,42.8,68.2,80.04,51,Dinner,Sri Lankan,763
f1984,Bread with lentils and onion,910.8986616,116.4,32.3,60.24,58,Lunch,Sri Lankan,700
f1985,Bread with grilled fish and carrot,931.5487572,94.2,47.1,65.46,53,Lunch,Sri Lankan,716
f1986,Quinoa with lentils and tomato,858.126195,36.36,23.3,72.72,55,Breakfast,Sri Lankan,660
f1987,Bread with skinless chicken and cabbage,947.753346,53,57.5,76.2,51,Dinner,Sri Lankan,729
f1988,Quinoa with lentils and cucumber,677.4378588,27.42,27,55.56,38,Snack,Sri Lankan,521
f1989,Barley with chicken and tomato,598.1357552,73.92,54,27,43,Breakfast,Sri Lankan,460
f1990,Bread with beef and cucumber,382.1701721,64.2,37.8,22.3,54,Lunch,Sri Lankan,294
f1991,Barley with lentils and onion,858.5564052,43.14,23.7,66.42,37,Lunch,Sri Lankan,660
f1992,Kurakkan with egg and beans,696.6539196,27.4,17,66.66,56,Snack,Sri Lankan,535
f1993,Bread with egg and carrot,783.4130022,91.5,51.5,46.74,52,Dinner,Sri Lankan,602
f1994,Quinoa with grilled fish and carrot,413.7189293,37.86,34.3,18.54,42,Breakfast,Sri Lankan,318
f1995,Quinoa with lean beef and cabbage,529.1586998,24.6,58.4,28.56,35,Lunch,Sri Lankan,406
f1996,Barley with skinless chicken and beans,632.9827914,65.94,40.6,29.46,51,Lunch,Sri Lankan,487
f1997,Bread with tofu and onion,1062.90631,108.6,39.5,78.48,53,Breakfast,Sri Lankan,817
f1998,Quinoa with fish and beans,567.3040153,68.7,76.9,18.3,38,Dinner,Sri Lankan,436
f1999,Kurakkan with grilled fish and cabbage,907.3135758,61.4,21.8,78.96,54,Lunch,Sri Lankan,697
f2000,Bread with mung beans and cucumber,500,45.2,26.6,21.6,51,Lunch,Sri Lankan,385
f2001,Kurakkan with lean beef and carrot,589.3881453,17.9,41.1,22.8,53,Dinner,Sri Lankan,453
f2002,Millet with egg and cabbage,504.4933078,113.9,28.4,26.7,47,Breakfast,Sri Lankan,388
f2003,Bread with egg and tomato,516.6826004,96,56.4,25.4,50,Breakfast,Sri Lankan,397
f2004,Quinoa with skinless chicken and cabbage,600.2868066,71.34,28.1,26.46,37,Snack,Sri Lankan,462
f2005,Bread with tofu and tomato,885.5162526,96.4,16.3,68.28,52,Breakfast,Sri Lankan,681
f2006,Quinoa with grilled fish and tomato,607.6003824,59.64,61.1,23.7,35,Snack,Sri Lankan,467
f2007,Bread with egg and cucumber,390.917782,82.2,30.9,18.9,53,Dinner,Sri Lankan,300
f2008,Kurakkan with egg and cucumber,626.6730402,73.7,45.7,38.16,46,Breakfast,Sri Lankan,481
f2009,Barley with grilled fish and cucumber,1000.525813,62.64,33.1,73.8,49,Lunch,Sri Lankan,769
f2010,Kurakkan with tofu and cabbage,346.0803059,25.8,23.9,14.9,46,Snack,Sri Lankan,266
f2011,Bread with lentils and cucumber,739.244742,88.2,18.5,53.22,47,Lunch,Sri Lankan,568
f2012,Barley with skinless chicken and cucumber,638.8623324,40.98,43.8,40.68,53,Breakfast,Sri Lankan,491
f2013,Quinoa with egg and carrot,428.3460803,42.66,40.2,29.4,47,Lunch,Sri Lankan,329
f2014,Quinoa with tofu and beans,581.2141492,74.04,46.5,18.54,36,Snack,Sri Lankan,447
f2015,Bread with tofu and tomato,1192.399618,25,53.1,111.96,54,Breakfast,Sri Lankan,917
f2016,Barley with tofu and beans,694.0726578,83.58,59.4,22.92,59,Lunch,Sri Lankan,534
f2017,Quinoa with skinless chicken and cabbage,590.1051625,57.6,47,25.2,54,Lunch,Sri Lankan,454
f2018,Kurakkan with tofu and cabbage,519.5984704,28,42.7,24.5,59,Dinner,Sri Lankan,400
f2019,Millet with lentils and cucumber,865.00956,126.3,20.9,55.26,45,Dinner,Sri Lankan,665
f2020,Kurakkan with mung beans and onion,367.5908222,9.1,36.9,19.9,53,Dinner,Sri Lankan,283
f2021,Kurakkan with egg and carrot,656.2141494,142,18.1,30.12,54,Breakfast,Sri Lankan,504
f2022,Bread with mung beans and onion,640.869981,95,60.8,28.5,45,Lunch,Sri Lankan,493
f2023,Kurakkan with skinless chicken and beans,882.9349902,27.6,23.9,84.66,46,Dinner,Sri Lankan,679
f2024,Bread with skinless chicken and onion,474.3785851,56.7,64.5,18.42,47,Snack,Sri Lankan,364
f2025,Barley with egg and beans,843.9292542,65.52,28.8,57,41,Dinner,Sri Lankan,649
f2026,Bread with mung beans and cabbage,540.8699809,94.2,19.1,6.7,50,Snack,Sri Lankan,416
f2027,Quinoa with egg and cabbage,828.4416828,67.68,23.3,54.42,59,Breakfast,Sri Lankan,637
f2028,Millet with fish and carrot,507.0745698,99.5,56.2,19,52,Lunch,Sri Lankan,390
f2029,Millet with egg and cucumber,783.4130022,69.3,29.8,59.82,57,Dinner,Sri Lankan,602
f2030,Quinoa with mung beans and tomato,854.1108984,51.84,15.9,66.78,51,Lunch,Sri Lankan,657
f2031,Barley with egg and cucumber,467.7820268,50.16,46.9,24.7,51,Dinner,Sri Lankan,360
f2032,Barley with lean beef and cucumber,563.7189293,20.16,71.3,33.36,41,Lunch,Sri Lankan,433
f2033,Bread with tofu and cabbage,948.0401532,97.9,34.7,69.42,47,Lunch,Sri Lankan,729
f2034,Quinoa with egg and beans,994.7896752,106.02,64.8,45.24,36,Snack,Sri Lankan,765
f2035,Barley with grilled fish and cucumber,870.3154878,86.46,90.8,32.88,45,Lunch,Sri Lankan,669
f2036,Kurakkan with beef and cabbage,369.9808795,67.9,37.3,20.8,58,Lunch,Sri Lankan,284
f2037,Bread with chicken and tomato,528.7284895,66.4,88.7,27.2,45,Breakfast,Sri Lankan,406
f2038,Kurakkan with skinless chicken and beans,459.0344168,68.9,48.2,18.78,54,Breakfast,Sri Lankan,353
f2039,Millet with egg and cabbage,656.2141494,155.6,25.5,22.68,52,Lunch,Sri Lankan,504
f2040,Barley with lean beef and tomato,736.9502868,62.64,70.8,31.02,57,Lunch,Sri Lankan,567
f2041,Quinoa with egg and cucumber,567.3040153,49.26,60.8,23.46,50,Dinner,Sri Lankan,436
f2042,Bread with lentils and cucumber,418.164436,57.3,68.2,19.3,48,Lunch,Sri Lankan,321
f2043,Quinoa with chicken and cucumber,415.8699809,44.1,50.9,20.2,43,Snack,Sri Lankan,319
f2044,Bread with grilled fish and cabbage,745.9847034,175.5,28.9,27.48,46,Breakfast,Sri Lankan,573
f2045,Quinoa with lentils and beans,627.3900576,70.56,26.8,29.1,47,Lunch,Sri Lankan,482
f2046,Kurakkan with skinless chicken and carrot,396.6539197,46.2,34.4,21.9,49,Snack,Sri Lankan,305
f2047,Bread with lentils and cucumber,591.1089866,133.3,33.1,20.4,59,Lunch,Sri Lankan,454
f2048,Millet with lean beef and tomato,837.3326958,70.2,45.7,61.14,47,Lunch,Sri Lankan,644
f2049,Barley with tofu and cucumber,822.4187382,57.24,30.5,56.34,36,Dinner,Sri Lankan,632
f2050,Quinoa with mung beans and carrot,379.7323136,18.36,38.9,22.68,53,Lunch,Sri Lankan,292
f2051,Millet with egg and carrot,952.1988528,99,30.7,70.5,51,Dinner,Sri Lankan,732
f2052,Barley with beef and beans,493.5946463,56.94,42.5,26.1,54,Lunch,Sri Lankan,379
f2053,Bread with tofu and beans,839.627151,71.7,36.8,63.84,47,Snack,Sri Lankan,645
f2054,Quinoa with skinless chicken and onion,726.3384324,103.62,35.7,24.3,56,Dinner,Sri Lankan,558
f2055,Quinoa with egg and tomato,875.4780114,58.38,38.9,59.22,43,Breakfast,Sri Lankan,673
f2056,Barley with lentils and carrot,617.6386236,63.42,48.9,25.8,42,Breakfast,Sri Lankan,475
f2057,Bread with tofu and cucumber,417.1606118,61.8,48.3,26.5,58,Lunch,Sri Lankan,321
f2058,Millet with egg and tomato,767.0650098,51.1,22.8,65.64,54,Dinner,Sri Lankan,589
f2059,Quinoa with skinless chicken and onion,1086.854684,81.24,31.1,75.96,41,Breakfast,Sri Lankan,835
f2060,Bread with egg and onion,981.739962,68.7,52.7,76.62,52,Dinner,Sri Lankan,755
f2061,Barley with grilled fish and cucumber,555.9751434,46.38,33.5,31.74,41,Breakfast,Sri Lankan,427
f2062,Barley with mung beans and tomato,462.332696,68.22,43.1,13.8,40,Snack,Sri Lankan,355
f2063,Kurakkan with lean beef and onion,518.1166348,24.5,18.8,45.96,45,Dinner,Sri Lankan,398
f2064,Barley with tofu and cabbage,1011.998088,39.42,62.7,77.82,35,Breakfast,Sri Lankan,778
f2065,Barley with lentils and cabbage,895.6978968,53.64,23,69,47,Snack,Sri Lankan,688
f2066,Millet with beef and cucumber,460.3250478,87.4,43.4,22.6,49,Dinner,Sri Lankan,354
f2067,Quinoa with grilled fish and carrot,752.2944552,30.78,36.8,59.7,58,Breakfast,Sri Lankan,578
f2068,Millet with beef and onion,619.9330782,118.3,73.8,25.7,54,Breakfast,Sri Lankan,477
f2069,Millet with skinless chicken and carrot,765.7743786,58.7,18.7,64.32,48,Snack,Sri Lankan,589
f2070,Barley with mung beans and tomato,859.130019,64.62,31.1,57.24,52,Lunch,Sri Lankan,660
f2071,Barley with skinless chicken and cucumber,620.0764818,42.72,89.5,24.72,53,Lunch,Sri Lankan,477
f2072,Quinoa with lentils and cabbage,454.8279159,30.12,23,15.2,52,Breakfast,Sri Lankan,350
f2073,Barley with egg and cucumber,937.7151054,119.46,45.1,38.7,45,Snack,Sri Lankan,721
f2074,Quinoa with grilled fish and cabbage,569.7418738,64.8,29.8,24.12,57,Breakfast,Sri Lankan,438
f2075,Quinoa with mung beans and tomato,756.4531548,48,28.6,54.96,44,Snack,Sri Lankan,582
f2076,Quinoa with mung beans and tomato,795.4588908,46.32,23.9,59.4,44,Lunch,Sri Lankan,612
f2077,Quinoa with grilled fish and beans,516.6826004,52.62,39.5,22.68,52,Dinner,Sri Lankan,397
f2078,Bread with mung beans and tomato,782.5525812,52.7,37.3,61.02,60,Lunch,Sri Lankan,601
f2079,Barley with tofu and onion,666.6826002,86.46,34.3,25.62,59,Snack,Sri Lankan,513
f2080,Millet with grilled fish and onion,621.2237094,136.7,34.1,22.68,57,Lunch,Sri Lankan,477
f2081,Millet with lentils and onion,370.6978967,92.2,15.9,17.7,47,Dinner,Sri Lankan,285
f2082,Millet with lentils and carrot,664.244742,174.6,24.8,18.06,46,Snack,Sri Lankan,511
f2083,Kurakkan with tofu and onion,445.8413002,81.2,25.5,20.1,60,Dinner,Sri Lankan,343
f2084,Barley with mung beans and cucumber,766.634799,15.24,15.1,75.06,43,Snack,Sri Lankan,589
f2085,Quinoa with mung beans and carrot,816.6826002,68.04,21.5,53.76,50,Breakfast,Sri Lankan,628
f2086,Bread with mung beans and cabbage,383.460803,69.5,20.1,18.3,51,Lunch,Sri Lankan,295
